USER_ID,PLAY_DATE,MATCHES_STARTED,MATCHES_COMPLETED,MATCHES_WON
ba1f58588df3e047e9b2bc84d3b10a99619a0edf,16/03/23 00:00,1,1,0
e538039d95b49afdd669e797f07f4d21f1723f05,19/04/23 00:00,18,16,0
9c41857568bdc52d4f59d31dad4380e50c52bf86,22/04/23 00:00,7,6,0
8efca002c5f0e44f72610a1ce57ff1653c9f67a6,26/04/23 00:00,2,2,0
f7156252d2875eb834b535c46d215bd90710c27c,30/04/23 00:00,6,6,0
ae8f74568df598d72b8b44827bf5ce1e06fbe503,08/05/23 00:00,3,3,0
8b1d342805aa6d5da1647cb59d4586eabadbdf89,28/05/23 00:00,20,16,0
eb7f26cb353901ff16afee912ae783a97ccaa000,20/06/23 00:00,1,1,0
436f1815ba30adcb861dbf32187ffdbe9e997c9d,20/06/23 00:00,5,5,0
e40474ce199abdcdd83bf4259698ae6c968e1993,27/06/23 00:00,5,4,1
46e8beaedc8173c78641e4a14db2ddb72ae5827e,27/06/23 00:00,4,4,0
d53d5c0aba19efbbbd832a2dd5583541b8dc2605,26/07/23 00:00,1,1,0
44487a50c789c73dfe38916be3bd42f951f70fe9,31/07/23 00:00,1,1,0
4acda5201db737723fc8a65b1ddc2f2f251f4e71,08/08/23 00:00,0,0,0
eb7f26cb353901ff16afee912ae783a97ccaa000,13/08/23 00:00,4,3,1
22a7c92193d0fc69e24f6a19ba7ae029d50cd203,26/08/23 00:00,2,2,0
238d635f684851fa34c11fa0a559cb8e5f7bea6a,30/08/23 00:00,2,2,0
09b2f6c1c169781751315c72c37d504bb9da2b84,02/09/23 00:00,13,13,1
bf676e3e9283fd28133e7a85a2da209e9f9b443e,17/09/23 00:00,1,1,0
857f4b3c401ad0450c827b4747b53fb95b2171ac,17/09/23 00:00,11,10,1
9fd6f31e461c8dfab1219df2c2658c10c68e93bb,22/09/23 00:00,4,4,0
f7156252d2875eb834b535c46d215bd90710c27c,30/09/23 00:00,0,0,0
79a090d714db5fd6d7b085802fb0093c418f60aa,19/10/23 00:00,5,5,0
c4df7af921e7e0ae91f8d023a4d152b78db08ff7,29/10/23 00:00,2,2,0
46e8beaedc8173c78641e4a14db2ddb72ae5827e,09/11/23 00:00,1,1,0
b54bf6d9787721d66fba1d7f17997434fef1b5df,09/11/23 00:00,2,2,0
44487a50c789c73dfe38916be3bd42f951f70fe9,09/11/23 00:00,12,10,2
971e12113fb68919fef0112da56576da0fb6dbc9,16/11/23 00:00,1,1,0
0927eb03804932b4acf1b6609f7e2392eee0f43a,29/11/23 00:00,2,2,0
9a3082ac49019e10d4f0a4fb81c93ade8bce3894,17/12/23 00:00,7,7,3
838377c41c3e57edf437312ebffa09a995717af1,27/12/23 00:00,1,1,0
6b547905a901a1b34260919a9dca7d7a9d982a26,27/12/23 00:00,22,22,2
8e18f4a6d22ceb3a83489bf43859b5bf7b8c632f,07/01/24 00:00,1,1,0
9a3082ac49019e10d4f0a4fb81c93ade8bce3894,12/01/24 00:00,2,2,0
bedb2d1bf75bc782c9ffed08da27f890c24f6b90,17/01/24 00:00,0,0,0
6f39f378b4b2d1cbc3423dfeaa8f0d0361bee195,19/02/24 00:00,8,7,0
7582afeb702ebc1c5ac5be2667cea0bcbcc24e60,22/02/24 00:00,3,2,0
d7c31e3da55da3fddf6bae2e29752ae12a689155,03/05/24 00:00,0,0,0
0aeaf904ada90a152c018adc50e17592bea66719,03/08/24 00:00,1,1,0
d1434f95bd6eff21533bfa3794176f6e661b395c,03/08/24 00:00,12,12,1
2eb39d40685b035713a493d0dae28609f232afab,16/07/24 00:00,4,4,0
c0dc70a7fe2eaccfa7c287093bdc58a97924a206,21/06/22 00:00,2,2,0
a41551d6cbe97af283fe2bf3ca42b2f29414f02e,16/04/21 00:00,1,1,0
a927514ac57acc0ae9c970efd302974915e15262,29/06/22 00:00,15,15,1
a153d290a6fb0f9b924f74e727e458a770a49222,27/08/22 00:00,17,12,1
461d5cbdd92c1be3012fb1509f9ffd09670c5a80,09/07/21 00:00,3,3,0
80713064250bf730e251bb5bd9e694362aed3a36,04/07/22 00:00,1,1,0
43454436ac7d583258539e1be9f708121fa58bf0,30/10/21 00:00,3,3,0
fcaf89e9f4a177735fdf43730b34ef05f9047986,24/07/21 00:00,4,4,0
9d908c3e8fafe680debded5ef7c1a7f7139db9a7,05/05/22 00:00,1,1,0
0bcd44993dd53aacce511dee30cba31894607d7e,14/08/22 00:00,1,1,0
5437ec00870369c417547a25ee185315469c33bd,28/10/22 00:00,5,5,0
26fae486ec169f8d3a901034041f2f5b5173adf2,16/02/23 00:00,7,7,0
aec1aebb8745a1d2ce036e8a9ce3ba5873e891f3,04/11/22 00:00,1,1,0
c7f58ab0bbaddef5224e2722a0e46bb4f5def026,24/09/21 00:00,1,1,0
d5ff6084bc084a9d7382a5ae9012e6cd3e307e18,10/12/21 00:00,8,8,0
497f9fb2bd1a10cb7b725f83336da99f42061ac1,30/11/22 00:00,2,2,0
530f83baa45b90639ccf59501e19677c08260ee0,27/06/22 00:00,0,0,0
8b05eb3e8f25d58e0faf26738e8c0724e5f7bf35,24/07/22 00:00,1,1,0
712524a9392d7f3f3cf4d3e3a3191471b69526ed,09/08/22 00:00,10,10,0
8dbc92d3853a57534dd785f54a2414d9052c1488,05/11/22 00:00,1,1,0
84dac597628d2ae90cdbd89a5b72811c897753a7,14/08/22 00:00,2,2,0
9c942f04fc02ca231fbe4a07af3d19f1da909315,12/03/22 00:00,16,14,1
73d6190c1c99bfb6855c15df81e8bd0f3562e44b,28/08/21 00:00,4,3,0
1c19e0cf016ca5cccf5d04b1f1b3c61e06e49c91,02/08/22 00:00,0,0,0
18d92fe3dfb1133446bc08c70e3d84733638529b,10/01/22 00:00,0,0,0
84dac597628d2ae90cdbd89a5b72811c897753a7,29/01/23 00:00,8,8,0
e51cf7b8dd1e1d5e12c87446cdf797bf702f08cb,25/10/21 00:00,5,5,0
e1c31f90862fcff2d92248436a619460c501956b,08/12/21 00:00,13,13,0
6b149fd73851468b863416099380f1d85388d871,01/12/22 00:00,3,3,0
07f1b8403267057a81fea7a01dd136725ab600d3,03/08/22 00:00,4,4,0
eb0d5fbf3e0f1790a8ba38b9211d6d1f1dc82f73,03/07/22 00:00,1,1,0
ddd25eb6bd6e9c2ae915df44bc0d682cd347f0d9,07/07/22 00:00,9,9,2
db1babb15f3c388aa2339cc51ccaf2a2a57a3e4d,26/06/22 00:00,7,7,0
13f53bfde805ecd514f6b3694cdb8c7f3e90daf1,29/09/22 00:00,9,7,1
119fee360a19b5359f43ba5daabf948bf9268cf3,05/11/21 00:00,1,1,0
e16d00b333225146ba70f115f96c25c4b8bc4484,22/05/21 00:00,4,4,0
c24907d9af4e0ab7d2fa6b6d2d25f98135c4b6ea,23/10/22 00:00,10,9,1
4369116fc2456522bec5e21bb6c41db1b25933d7,15/01/23 00:00,3,2,0
8a38ea44cbaca4be9bb79822e3da0ce4e96281c9,06/05/22 00:00,1,1,0
fd83da2e3f6686312310dff434b698b127b02744,02/10/21 00:00,12,12,0
80c5f565e1dee97963e0d1151ad1bd6de80a5495,10/05/21 00:00,12,12,0
73a2153be539267f9b5c80d9cc55ee3a1620d634,05/11/22 00:00,9,9,1
92f314eb071f877167737b31f91340b2d977f0ed,04/04/21 00:00,10,9,0
6ba7546e5a89119a78f530fd9d5c453c1368d017,17/07/22 00:00,19,17,1
841bdce43a0efca5b5b4a259f04e35edcfc35a62,14/07/22 00:00,10,10,0
f83dbbee1a4746a8e1218c419a93d553d08b4aad,04/06/22 00:00,1,1,0
2b76a33ccb00c6d9fac1fee7ba85027dd37dade8,09/03/22 00:00,32,32,12
9c4c7e646d376279f74e52906c39e8cdce697371,04/09/22 00:00,1,1,0
aa0e924a0c1ed19713c2d369525ca5142e13f3d5,07/04/21 00:00,11,11,0
73d6190c1c99bfb6855c15df81e8bd0f3562e44b,16/08/22 00:00,6,6,0
76ce987cbcd85ab2c365c532753106af352615aa,09/06/22 00:00,0,0,0
415566e004984054b8dedd35fbb39e5175b41684,24/09/22 00:00,0,0,0
ee41f89ba3ff7ee9b98465e939822bce60756490,21/02/21 00:00,17,17,0
45d40496250046605b0288f9f0e84fd3d4d43911,15/08/22 00:00,0,0,0
40bfd0629a963faa4773cbeac2c6466a598a9eb4,27/06/22 00:00,10,10,1
e4cbd5247b8ccb1918b45943822a99a627eb03ef,10/02/22 00:00,13,8,0
66dacccb39f0a20f1ababb9602db1c85975a61d9,16/01/21 00:00,0,0,0
e2f2fe4065fbb1ed34e1f7158da50384f01bacae,01/02/23 00:00,0,0,0
a927514ac57acc0ae9c970efd302974915e15262,15/05/22 00:00,0,0,0
b211682cb7c3e0e2b1254833efcc9486d2d37285,29/03/21 00:00,0,0,0
8593c414c817085b85935d90212a7ca6be19ed8b,18/09/21 00:00,3,3,0
aaf2316ae2c4a097c64d4c52fa159af8adcc07df,20/07/22 00:00,4,4,0
36ecbe58134dcb01e2691e1043f4a77bf85c8a13,12/10/22 00:00,7,7,0
8efca002c5f0e44f72610a1ce57ff1653c9f67a6,23/04/23 00:00,7,7,0
9e2c4b62d78dc36544f88da35de846068bbbd696,17/04/23 00:00,1,1,0
30f3fd5785a32ebe41c39ea9a3784c354e4bdc16,16/04/23 00:00,7,7,0
4531b5c788b3ffae03cf582e3b1c2e26116e8e86,23/04/23 00:00,1,1,0
4e87a662b37e791fc7e1c2b8a495ea0caf2fba25,01/06/23 00:00,2,2,0
88111b3f0c89135fc13c95eaa3c8a5628a80518e,02/06/23 00:00,2,1,0
4ef89a6f1d26e57622f29be627b82043fe770875,24/06/23 00:00,1,1,0
8b1d342805aa6d5da1647cb59d4586eabadbdf89,01/07/23 00:00,6,6,0
bda957a1e8bda9cee93ab2a318d9dd88f9cafe41,18/07/23 00:00,4,3,0
6596bb2e6036b375e284e4eba28fe778a551ec0a,29/09/23 00:00,2,2,0
4883f411f7f44633a160371b64e07385eb6b3067,03/10/23 00:00,2,2,0
c16de3984f877a157da471699111b15d2bb71039,04/10/23 00:00,7,6,0
533ebb32577a84a70913f48f2e24546ba78428b3,27/12/23 00:00,3,3,0
dbb1d40f9930cdb6e1b0b930d18e67501b1cc6de,27/12/23 00:00,1,1,0
5ea1aac4a610e88c4cefc938ca9fb702bcb34750,15/01/24 00:00,2,2,0
75d34cde62a69edb529a46f26eaf718792318d2a,18/01/24 00:00,9,8,0
dfef4e37c6334c6582f2417c7bb0a09c050bb595,10/02/24 00:00,2,2,1
99e0373571b35dc51d6127822573bb5c378fb929,13/02/24 00:00,5,5,0
4ad5de7b80dc4381781bd14058a5f8cc852c9ac8,20/02/24 00:00,2,1,0
88333f04e65b7e58f14c391f8954dbe78885bc0b,31/03/24 00:00,0,0,0
e79201a85cf5aa6d0339ad8f1fd9dbaa72a6d7a5,04/05/24 00:00,3,2,0
c16de3984f877a157da471699111b15d2bb71039,04/05/24 00:00,3,3,0
432697c08e874780c7bda5aff0a43e85bc88666b,02/07/24 00:00,2,2,0
5d8aa928fdf77356da72bc39da2d3c79f4e711f3,29/06/24 00:00,4,2,0
dbe02fdb407817c29f8f7a26f8df7adc473af2c8,12/07/24 00:00,4,4,0
b95aeacd4354083dab10038376b5bb01e3d11e4e,18/07/22 00:00,5,4,0
f255ea64440da155d5f86fa520d55873bfc7ba6a,11/09/21 00:00,4,4,0
c388f8fd436f56d101c8790a445acc7ac48d677c,20/08/22 00:00,0,0,0
aee700d71a365dc97715b3bef895662a45c3632c,06/04/22 00:00,0,0,0
251b066b137edd9d982106b537063f1d34ab503f,05/07/22 00:00,1,1,0
907b4e9d0c081cdb7c560135bcf7bfecda10861a,28/01/22 00:00,4,4,0
cf3640d62323f3153af95e8e115cf822aca7025c,03/04/21 00:00,0,0,0
921770ddd144c8e9b1841b5cbaaad9fe575734f6,11/10/22 00:00,2,2,0
71085b4377104783d615be002a55ccc7ccd21a11,03/11/21 00:00,8,7,0
354a22dd4f63b9b468bf5b22fd2183b7e3fc35b7,19/02/21 00:00,6,6,0
a75e1319dfacde6aa9a212db7e657edc6ea2211d,10/06/21 00:00,5,5,0
faf857c473fe8eb84df67bd8fea9d7225c3356ec,13/03/22 00:00,7,6,0
a240950d7284fc7a90f459a785a0626dddd0b292,24/04/22 00:00,7,7,0
9222104504e8894cbdf02f245cee0c81bae787c7,12/01/23 00:00,4,3,0
c3744bdc96ae74cf0e9d4e361b271f611996a6db,27/06/21 00:00,5,5,0
df74af78dc7f47fd834dbbda492fa7b79473b0c9,21/12/21 00:00,2,2,0
2d720a9437744bda95814eb9d5c5b62cf2e23592,26/05/21 00:00,13,13,0
834d4cd421ab3c21b71a9370c8abec34b61990af,20/08/22 00:00,11,10,0
f422de1ada0fee32001a1f8748179b79b545364e,03/07/22 00:00,15,15,0
eee7b411d42563f02b3dee9d7dfd0b5026f3b322,28/11/22 00:00,0,0,0
be75762ed2a02aa52bbd9333ac45c0f545790706,06/08/22 00:00,1,1,0
c31b9e346678bb14fd1db0d79e7ae44bb7e37756,29/10/22 00:00,5,0,0
86f972ecd06288005cd8a74962fd8a4a1a025907,24/09/22 00:00,4,3,0
5a1005708e7005b38def2ecf7871455f7eb8a715,04/08/22 00:00,6,5,0
ee7b61cf6c9346262a41736659d826738e5208c2,08/06/21 00:00,15,15,0
d1b73c3acb9b6c95645d3fb9c4d1b60c89719e32,04/11/22 00:00,1,1,0
5f99a177a2d40776d7dc28ed85febe917cf21921,14/06/21 00:00,6,5,0
fd83da2e3f6686312310dff434b698b127b02744,31/10/21 00:00,3,3,0
807da2db20be051adb5ab109238942eb59997454,27/08/22 00:00,5,1,0
2a028f41a22a5fd50b3d78bbd708edef67543869,04/04/21 00:00,4,3,0
64df76406aeb3ce05ef025af2865d5f72825c178,16/07/22 00:00,15,15,0
ce66188495d637ce3112104cd97f582e7821d1aa,20/06/21 00:00,5,5,0
3097d6d56726a916bd53f31d70a1d582892f2805,02/07/22 00:00,20,20,1
60b9dd8afef4dd1e3888ee455e06a64caba6dd5a,31/10/22 00:00,1,1,0
216432ed25d9ee8094a8af3ac1b9ca0bb25aa4c4,08/11/22 00:00,1,1,0
81db16f8094cc66d98de8ee8897827ecc4613e76,06/04/22 00:00,6,5,0
96239aa17f51da9ade2b9198194b6a1d41b95b2f,05/04/21 00:00,23,23,0
8fee7e50716bcd977fb39c9e26888dd3eeefa5cd,05/11/22 00:00,28,27,1
8f6b136c28f5756dbe8e9750d1111f10aee37a34,12/04/23 00:00,2,2,0
08e21f010b5de605667a2f6d60e0c9b7a38a4a48,07/06/23 00:00,11,10,1
871e852771a6f9bac738ea55ba49e3c52105c715,11/06/23 00:00,1,1,0
4a0009202e3b52e8511567d2393d26497223d1b5,12/06/23 00:00,4,4,0
8593c414c817085b85935d90212a7ca6be19ed8b,24/06/23 00:00,3,2,0
6b149fd73851468b863416099380f1d85388d871,30/06/23 00:00,0,0,0
8fb5f36e95cb1808cba57a2b123e5dc478f926b2,16/07/23 00:00,2,2,0
c24a4e4ffc9355bf6c4a3f5cc6167c4573aa6028,31/07/23 00:00,1,0,0
87dd6c1be0d18a2352323d330cad73d7fea6a56c,31/07/23 00:00,2,2,0
02baf503648b557ea554ba926ff91a69004e61ec,03/08/23 00:00,3,2,0
a815d320fb316242781fb8b30185290a7eec3cd0,02/08/23 00:00,1,1,0
917a1a9e2b2a76fe7cd9dd58ca6d19e840d686f4,09/09/23 00:00,2,2,0
be0fdcd1dbfbd1cb0cd1892113584542e7c15ea8,28/10/23 00:00,3,1,1
b641d7c35dbbf46f937e33739c8387f590d3d5f9,16/11/23 00:00,1,1,0
83a58bf452766831a31e7b7d15af132a0a6ca440,07/12/23 00:00,4,4,1
c79ac92cc1887c7f6c81c5667d9874213094eb95,21/12/23 00:00,5,4,0
a418d282f9084d5fef1905e2c406b5a2dc09a0a8,30/12/23 00:00,5,3,0
dbe02fdb407817c29f8f7a26f8df7adc473af2c8,25/01/24 00:00,6,5,0
ac39fad565b6872d0dc884390d467e2189f4e605,11/02/24 00:00,0,0,0
6b39a02cbbbb6b0b3edf636054a0bf40914b8c81,01/03/24 00:00,1,1,0
470defd3b242af198ada997fc49b1cb70709c936,11/05/24 00:00,2,2,0
52a3d1bafa8b5cac03b551a7b45c51844c21fe75,18/05/24 00:00,35,26,0
5de7f1f4948bf8576feed1670f5add7f7a483b9f,19/06/24 00:00,0,0,0
06aedc4c80c32f1785730092e80a20adc3b5c683,12/07/24 00:00,9,3,0
b7ab2fb3d0939075f1186fdd46bf8e11f69e6a62,05/07/24 00:00,1,0,0
461d5cbdd92c1be3012fb1509f9ffd09670c5a80,20/07/24 00:00,1,1,0
5397996131efc88531f8df4f0f8582268e51217b,30/09/22 00:00,3,3,0
7bcc5abc8ca0c6887e086d88aaad7b2d59674142,11/02/22 00:00,8,8,1
46e8beaedc8173c78641e4a14db2ddb72ae5827e,05/01/22 00:00,1,1,0
0b22b295d1ceff40816a92b4241fe8ca7d821797,30/08/21 00:00,9,9,0
614d8a32cb1827782b53ba53a8c773593d23fe6b,21/06/22 00:00,0,0,0
055f83a70d0ed08c667fb4b9148ed2880c7c03fa,16/02/21 00:00,13,13,0
96fa485791820af24bff30d392926e73d1df2bbf,22/07/22 00:00,4,4,1
7a61032ef60b3801ebbb9c05981ea62b16293d6a,13/06/21 00:00,1,1,0
059ff5e592d5bbae2a795f8b37eac13585b2a4a3,14/10/22 00:00,4,4,0
71cc8e22431b6af1ae27b92696f0480aa491d7af,31/01/23 00:00,0,0,0
5835f34ea3ba8a7d55f2f41523ad3ac1bc833114,02/08/22 00:00,4,4,0
24bcd185b19a5fa4ceaf062ca8250e1e8a24a01e,29/08/21 00:00,4,4,0
3a188e56ae3eecde1b38c7e3dc1b6ec9b3b642df,14/07/22 00:00,24,21,0
d1b73c3acb9b6c95645d3fb9c4d1b60c89719e32,15/02/21 00:00,14,14,0
3dc4fa5c5484f45279538ab03228823f1581c118,20/12/22 00:00,4,3,0
3b7c3845e5a1fc98ab10b227cdf29888bcb8d015,05/09/22 00:00,4,3,1
a75e1319dfacde6aa9a212db7e657edc6ea2211d,25/03/21 00:00,5,5,0
a790adb97175fe4190b8e8218d6b0b4cb7985742,22/02/23 00:00,16,16,0
395cd82338c63db18ae542b0d378112f52b46686,12/08/22 00:00,16,14,0
024c31079e259c8bb1d5bc5ef72e16af833665d5,25/01/22 00:00,9,9,0
ab33f01d74ca911df706d67304a5fe2a68bb64c3,27/03/22 00:00,2,2,0
1402d69ab3b64fecf33f9e6e6bce0aaf3513e51e,04/08/22 00:00,2,1,0
05c0bd737be6be4ecd170955f88ccf6e518f91a6,18/08/22 00:00,2,2,0
e0a7747e723ae340cf9f173b2c9acfd922d83bf6,06/01/22 00:00,1,1,0
f799145560c220b9ad4fd0e4e54540a7d508ccd3,30/12/21 00:00,14,12,0
bbb71f79fd804ddf4b1bedee0d2400d2b57ab9a6,03/01/23 00:00,3,1,0
07c4a437a0242ae4f6db1df1bd913f46697ff205,09/12/22 00:00,11,11,0
8c3103fe5416af6ba5d0b259d4ae3f76626fa048,13/07/22 00:00,2,2,0
436bf0d1a3394704b54724230d036e2a4c58de17,20/07/22 00:00,18,17,0
58b3375997db1cfe7317fe235575ff42096076a3,19/02/22 00:00,2,1,0
385db21bef7dcc2f22469f52158efb03f789f4e8,04/10/22 00:00,2,2,0
08e21f010b5de605667a2f6d60e0c9b7a38a4a48,08/03/22 00:00,13,13,4
9b70c0f5cf331b6b8745a5cdb9935d5ea6ab10fb,16/03/22 00:00,2,1,0
f3d940237654b9ebee1dac5301be06c04f29e8f9,09/05/22 00:00,2,2,0
c4e2f7433ee2f1887f3b6d27cc5d7fd56fa85e0b,27/04/22 00:00,6,5,0
e4b8890609c437329bc0e90a617f807540c55716,03/10/22 00:00,1,1,0
42491fc08229052a1c389c905adcf30f25cebef5,02/08/21 00:00,8,7,0
2d720a9437744bda95814eb9d5c5b62cf2e23592,26/01/21 00:00,6,3,0
6aefa37603f0d924432fa8f7d16dc10d621c1df0,21/08/21 00:00,5,4,0
c31b9e346678bb14fd1db0d79e7ae44bb7e37756,30/05/21 00:00,8,8,0
3cd4a00af14ace3ad2304e39126c5efe34bb3a5e,27/09/22 00:00,2,2,0
96239aa17f51da9ade2b9198194b6a1d41b95b2f,09/12/21 00:00,8,8,0
b6a7368171ceb9e544ce28e6d2aa557729ce26d6,26/06/21 00:00,6,6,0
30bdee2221e92fb6101fded7ba9925ccc1b0411f,07/07/22 00:00,3,3,0
87a6d78b2a28d5058d4a8638a84274896b63fe63,21/08/22 00:00,3,3,0
97b2ad4604aa7bdac8402c54240ea73252be1604,29/04/22 00:00,5,5,0
45d40496250046605b0288f9f0e84fd3d4d43911,23/06/22 00:00,1,1,0
5c792ab916b45951822c7c44713aef863fde8470,29/06/22 00:00,1,1,0
69b575fb6fe0f3a277b4f70f9bb3cc8d296fbade,26/06/22 00:00,2,2,1
3c31733a5288cce6082ecb512183f94f26e111ea,07/07/22 00:00,3,3,0
ea147743701247a15b47ff9fdaa250168c0948b7,14/12/21 00:00,3,3,0
2dc5a5760890e17711ff589653c859832e29aa60,26/02/21 00:00,7,7,0
a2351c6981ed3ac8e7a2aad1f9d25e44dc28c284,20/06/22 00:00,0,0,0
0aeace3ea5e3e9e989d1ad12878d8b457713124b,14/09/22 00:00,3,3,0
e3c2a7bbe817ff1fceb9ae5823ada9d42767a3d1,04/04/21 00:00,33,31,0
da0e3ca3aa7b636c364230df35821f4b21971144,12/02/23 00:00,7,5,0
d5da7492d37086a1293201aa46750ab2834bb703,31/07/21 00:00,1,1,0
64bcff6367de54fe689014879091b164cdc74c09,21/02/22 00:00,3,3,0
45eab9a23aa6071027a74c1ae695200e693031ee,13/01/22 00:00,4,4,0
eee7b411d42563f02b3dee9d7dfd0b5026f3b322,02/08/22 00:00,2,2,0
2225b1c7442af36630a51c47e300aa4c5c141441,20/03/21 00:00,7,7,0
55c1c37ad8717ac9053128f22423b67f3f7fce2d,03/07/22 00:00,3,3,0
d2487ee9f7f5b744ca03d6d4a2b0f1cd206028bc,05/07/22 00:00,5,5,0
fb8b3b51efc3385e597cd7ce73e0ee314628d460,21/03/21 00:00,6,3,0
91a1baffa2ee1fb23ba977af72c6c9402988b9cc,10/06/21 00:00,3,3,0
fb33a2447d705d3aa53bed8a188d59535e828e73,27/09/22 00:00,0,0,0
89b4dfc51e3655e4961e413291d0bf33e7e981c5,30/12/22 00:00,0,0,0
018c302501e1a239c1a1c06ecbca1e28b03e94ec,03/06/21 00:00,12,12,0
22611abc6e53a7f7abc4d4a1b65dfcc1cc149990,02/06/22 00:00,3,3,0
e902d222e9c6174ce13476c42d82ce24e8b4e9bf,19/04/22 00:00,2,2,0
94b732d17ff5ed63ce5e1d4ac7a10295d50e818b,28/03/23 00:00,11,11,0
e3fb347e0ba991164d3613bbef03948eb67296c6,17/03/23 00:00,21,17,0
d75b2b0545c5ba64f3cd0eda637bc000bb6bd3e1,07/03/23 00:00,1,1,0
5603c57616d6ea728d37ee4be3f1fa33706ca9d4,07/04/23 00:00,1,1,0
e2f37d92047cc88b7a1124c3881d30b017dc9d77,14/04/23 00:00,4,4,0
830cd3cfba3d704710bbcea730a5ea0a8a39dbfc,14/04/23 00:00,1,1,0
aae51ea8dd6ee19bc199a75bb9c6d0626c05ef5c,14/04/23 00:00,0,0,0
ae5924286615ffe10df3ffcba6032db09bf05ad8,20/04/23 00:00,1,0,0
a790adb97175fe4190b8e8218d6b0b4cb7985742,23/04/23 00:00,20,12,1
75bf55c1dc97dbddda87398c0269b2e4ffbdc714,13/06/23 00:00,2,2,0
3c31733a5288cce6082ecb512183f94f26e111ea,04/07/23 00:00,5,5,0
87dd6c1be0d18a2352323d330cad73d7fea6a56c,20/07/23 00:00,0,0,0
aef39c34d01bc23da372fe3f227a77fb52a0ac6b,20/07/23 00:00,5,5,0
b2ab61598c0f69219618ee59595e32713d8e18c2,20/07/23 00:00,6,3,0
71b9d31079436a0e9c9adfce552a6e655228760c,17/08/23 00:00,2,1,0
c79ac92cc1887c7f6c81c5667d9874213094eb95,19/08/23 00:00,5,5,0
41fba7e34d7c9f412307a73b1bed6fa45a16d325,24/10/23 00:00,2,1,1
77d88ab5b825c409228f9af9a90caa2b8868ce6f,28/10/23 00:00,1,0,0
afeefe65c1cb07ced87442bde2a5f4e110db9301,03/11/23 00:00,17,15,0
7385e8da40482c1cc6d2882bcc15e6053ff30a44,12/11/23 00:00,7,6,0
cbe449a3b373587729d021dc950af2b92c2e3188,03/12/23 00:00,4,4,0
3488b6eb980ff7e968d286de0aaa7e2522890363,08/12/23 00:00,19,19,8
c9aaf9d1769f194dd8dfc1d38e17eee9effd3ce5,08/12/23 00:00,4,2,0
4e4bd0a14f478799a74d4a2c847a940c8e048bfa,23/01/24 00:00,3,3,0
8be43c610e6ca371b8fb3bd7db69ee3a04870a7d,30/01/24 00:00,5,5,1
e538039d95b49afdd669e797f07f4d21f1723f05,01/02/24 00:00,12,10,0
0aeaf904ada90a152c018adc50e17592bea66719,06/02/24 00:00,21,20,1
72515cafa9b1cf60355291fa65406131a38adabf,24/02/24 00:00,2,2,0
0523ce41150b48dcb5f1df8f1a53c0c9851b1f6d,22/03/24 00:00,4,4,0
1d9c9855fb3bfa2e4a0f1bf18623b67c770ef519,18/04/24 00:00,2,1,0
341e05d4eb7ea0fe41cea66226beae33e7ef1e9c,20/04/24 00:00,0,0,0
a76520af59afbf34b2b0438c81290ca4b0a28e97,23/04/24 00:00,1,1,0
fee9bfe0838361fef54ea37c262c28df20c0b442,03/05/24 00:00,3,3,2
6033a4b28b8df695c0af401caf013782c696b2a2,20/05/24 00:00,1,1,0
8c24c6dd02de9603f56e03fa7ffdfdbf5d30ad19,09/06/24 00:00,0,0,0
850f9f750bc5bf6120e8deb8aca404aa79506518,23/06/24 00:00,27,27,1
2f3f4157169eb4cfd391ef2d0a6d174c4acecdff,21/06/22 00:00,1,0,0
0f52081b2ebdba76ff4782b5b7dc0677e5521955,12/05/21 00:00,5,5,0
6033a4b28b8df695c0af401caf013782c696b2a2,12/04/21 00:00,2,2,0
341fc154b351693e0cc35346017fde64fde5a132,02/09/21 00:00,14,14,0
059ff5e592d5bbae2a795f8b37eac13585b2a4a3,02/11/22 00:00,5,5,0
87a6d78b2a28d5058d4a8638a84274896b63fe63,03/09/22 00:00,7,6,0
c6f6f9f6c275e006b1f0f7ea761c92bed9fa424d,19/07/22 00:00,3,3,0
19da00c715bea6df9aadf005ed5576eacf253f93,04/01/23 00:00,5,5,0
cfa93dfc9ff0e05eb1ac441a5a8f7e2134ad36d4,24/12/22 00:00,8,7,1
847387d973b383adb39b03239937ef79ffc58b15,13/04/22 00:00,2,2,0
b211682cb7c3e0e2b1254833efcc9486d2d37285,22/02/21 00:00,4,3,0
ddd25eb6bd6e9c2ae915df44bc0d682cd347f0d9,05/07/22 00:00,12,12,2
f3bd73164a71513a386f74ac888bf9f0b32f45f7,27/08/22 00:00,4,2,0
e3981a9cde14c0e616b40a629d22499270f3d1ce,29/07/22 00:00,2,2,0
dd07e569296e2b6a032ad1188ba263fb349025dd,17/12/22 00:00,7,0,0
14d34ce4ff8f7bfae43c83904412088671368cad,19/02/21 00:00,14,14,0
e30a8bb88c3366c55cc9e8f2fd3356812a9f71f8,02/01/21 00:00,76,75,0
21f07d4710a8cb61c296aea6e69d7f41b2ba18a4,25/01/23 00:00,5,5,0
7f68ffe13c367d7a26a38075f5fe383d16cbdd6a,05/08/21 00:00,7,7,0
f80771b0cea4e67d18077cc250c2a35ac336351a,12/12/21 00:00,1,1,0
a735a7a13c7c527c70b55418022268c308577c9e,01/08/21 00:00,16,16,0
105698a9983eca2e0674b38b1047387df092b264,20/06/22 00:00,1,1,0
